year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,4,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",29.00,7.00,5.65,0.00,0.35,0.00,1.00,1.00,0.00,208.00,178.00,0.00,7.00,0.00,23.00
2022,4,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",52.00,16.00,7.49,1.96,2.28,0.00,4.27,1.00,0.00,1101.00,552.00,160.00,122.00,0.00,267.00
2022,4,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",91.00,45.00,17.56,2.99,21.14,0.00,3.31,2.00,0.00,3865.00,1312.00,551.00,833.00,0.00,1169.00
2022,4,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",128.00,57.00,20.12,0.63,16.69,0.00,19.57,4.00,0.00,4397.00,1720.00,116.00,994.00,0.00,1567.00
2022,4,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",107.00,36.00,16.75,0.33,9.06,0.00,9.86,4.00,0.00,2253.00,1078.00,10.00,450.00,0.00,715.00
2022,4,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",88.00,10.00,3.54,0.00,3.51,0.00,2.95,1.00,0.00,399.00,152.00,0.00,96.00,0.00,151.00
2022,4,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1378.00,376.00,120.41,4.21,129.25,0.00,122.13,24.00,1.00,23366.00,7243.00,622.00,5702.00,0.00,9799.00
2022,4,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",222.00,61.00,22.75,0.00,14.42,0.00,23.83,2.00,0.00,3946.00,1341.00,0.00,495.00,0.00,2110.00
2022,4,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",67.00,23.00,12.12,0.05,3.48,0.00,7.36,0.00,0.00,1619.00,720.00,4.00,160.00,0.00,735.00
2022,4,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",213.00,107.00,24.62,0.96,51.53,0.00,29.89,7.00,1.00,7370.00,1540.00,318.00,3150.00,0.00,2362.00
2022,4,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",65.00,20.00,13.11,0.00,0.43,0.00,6.46,0.00,0.00,997.00,530.00,0.00,16.00,0.00,451.00
2022,4,F9,Frontier Airlines,LAS,"Las Vegas, NV: McCarran International",1135.00,431.00,100.42,6.00,170.19,0.00,154.39,23.00,1.00,29246.00,7316.00,609.00,7701.00,0.00,13620.00
2022,4,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",87.00,38.00,13.68,0.58,16.50,0.00,7.24,8.00,0.00,2151.00,677.00,41.00,836.00,0.00,597.00
2022,4,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1735.00,883.00,191.13,4.94,335.57,0.00,351.36,105.00,8.00,75354.00,14243.00,1721.00,25625.00,0.00,33765.00
2022,4,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",23.00,13.00,6.84,0.00,5.17,0.00,0.99,0.00,1.00,486.00,261.00,0.00,180.00,0.00,45.00
2022,4,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",333.00,144.00,42.27,3.02,48.27,0.00,50.44,18.00,1.00,11376.00,3616.00,235.00,3504.00,0.00,4021.00
2022,4,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",47.00,10.00,6.51,0.92,2.00,0.00,0.57,1.00,0.00,533.00,282.00,170.00,69.00,0.00,12.00
2022,4,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",132.00,54.00,26.39,0.25,7.07,0.00,20.29,3.00,1.00,4664.00,1587.00,37.00,283.00,0.00,2757.00
2022,4,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",619.00,308.00,102.96,6.48,86.04,0.00,112.51,16.00,0.00,27222.00,8823.00,1172.00,5664.00,0.00,11563.00
2022,4,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",364.00,104.00,38.24,1.15,30.59,0.00,34.03,8.00,0.00,7388.00,3459.00,42.00,1289.00,0.00,2598.00
2022,4,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",147.00,29.00,14.38,0.00,10.87,0.00,3.75,2.00,0.00,1454.00,744.00,0.00,418.00,0.00,292.00
2022,4,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",29.00,11.00,3.10,0.00,3.06,0.00,4.85,1.00,0.00,642.00,69.00,0.00,96.00,0.00,477.00
2022,4,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",131.00,32.00,11.04,0.80,9.55,0.00,10.61,1.00,0.00,1923.00,592.00,32.00,399.00,0.00,900.00
2022,4,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",101.00,21.00,12.38,0.00,2.71,0.00,5.92,1.00,0.00,976.00,621.00,0.00,92.00,0.00,263.00
2022,4,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",455.00,161.00,34.61,1.15,57.71,0.00,67.53,24.00,2.00,11913.00,2313.00,119.00,4191.00,0.00,5290.00
2022,4,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",138.00,44.00,7.91,0.70,8.62,0.00,26.77,5.00,0.00,4317.00,758.00,58.00,633.00,0.00,2868.00
2022,4,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",211.00,93.00,13.22,1.06,26.77,0.00,51.96,9.00,0.00,6150.00,775.00,145.00,1058.00,0.00,4172.00
2022,4,G4,Allegiant Air,BOS,"Boston, MA: Logan International",57.00,6.00,4.09,0.00,1.91,0.00,0.00,2.00,0.00,287.00,196.00,0.00,91.00,0.00,0.00
2022,4,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",43.00,17.00,4.58,1.03,2.76,1.29,7.34,1.00,0.00,825.00,217.00,99.00,80.00,41.00,388.00
2022,4,G4,Allegiant Air,DEN,"Denver, CO: Denver International",34.00,13.00,3.95,0.00,7.18,0.00,1.87,0.00,0.00,398.00,152.00,0.00,181.00,0.00,65.00
2022,4,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",58.00,6.00,3.06,0.95,1.99,0.00,0.00,1.00,0.00,259.00,196.00,20.00,43.00,0.00,0.00
2022,4,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",315.00,157.00,27.42,3.05,56.72,0.00,69.81,13.00,0.00,12836.00,2071.00,186.00,3964.00,0.00,6615.00
2022,4,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",23.00,10.00,3.08,1.00,2.53,0.00,3.38,0.00,0.00,513.00,151.00,16.00,69.00,0.00,277.00
2022,4,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",761.00,312.00,60.80,6.85,109.46,2.23,132.66,27.00,1.00,18553.00,4426.00,648.00,4457.00,95.00,8927.00
2022,4,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",117.00,43.00,12.84,0.00,13.82,0.08,16.25,4.00,0.00,2199.00,597.00,0.00,452.00,2.00,1148.00
2022,4,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",39.00,12.00,2.11,0.00,4.33,0.00,5.56,2.00,0.00,1493.00,421.00,0.00,448.00,0.00,624.00
2022,4,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",46.00,17.00,1.28,2.00,9.07,0.00,4.65,2.00,0.00,602.00,47.00,140.00,252.00,0.00,163.00
2022,4,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",27.00,7.00,0.66,0.96,2.15,0.11,3.11,1.00,0.00,313.00,30.00,82.00,47.00,6.00,148.00
2022,4,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",22.00,5.00,1.13,0.00,1.59,0.19,2.09,0.00,0.00,245.00,54.00,0.00,45.00,3.00,143.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",35.00,9.00,4.70,0.00,1.03,0.00,3.27,0.00,0.00,486.00,266.00,0.00,19.00,0.00,201.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",443.00,103.00,33.36,0.46,31.77,0.00,37.41,15.00,0.00,6105.00,1802.00,44.00,1298.00,0.00,2961.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",24.00,5.00,0.95,0.00,3.07,0.00,0.98,0.00,0.00,221.00,28.00,0.00,104.00,0.00,89.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1655.00,531.00,94.77,24.84,327.31,0.00,84.08,67.00,2.00,36464.00,7498.00,2544.00,19624.00,0.00,6798.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",353.00,63.00,14.29,0.95,18.91,0.00,28.85,8.00,0.00,3738.00,743.00,216.00,759.00,0.00,2020.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,LGA,"New York, NY: LaGuardia",201.00,59.00,13.18,0.00,41.73,0.00,4.10,7.00,0.00,3090.00,947.00,0.00,1941.00,0.00,202.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",314.00,46.00,11.10,5.20,16.32,0.00,13.38,2.00,0.00,3122.00,867.00,605.00,1054.00,0.00,596.00
2022,4,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",69.00,29.00,8.17,0.93,15.72,0.00,4.18,2.00,0.00,1241.00,270.00,187.00,489.00,0.00,295.00
2022,4,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00
2022,4,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",18.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,197.00,197.00,0.00,0.00,0.00,0.00
2022,4,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.00,8.00,7.11,0.00,0.00,0.00,0.89,0.00,0.00,493.00,476.00,0.00,0.00,0.00,17.00
2022,4,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: McCarran International",107.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,142.00,142.00,0.00,0.00,0.00,0.00
2022,4,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",180.00,14.00,12.00,0.00,0.00,0.00,2.00,0.00,0.00,474.00,409.00,0.00,0.00,0.00,65.00
2022,4,HA,Hawaiian Airlines Network,MCO,"Orlando, FL: Orlando International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,57.00,0.00,0.00,0.00,0.00
2022,4,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,155.00,0.00,0.00,0.00,0.00
2022,4,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,13.00,11.78,0.00,0.00,0.00,1.22,0.00,0.00,607.00,532.00,0.00,0.00,0.00,75.00
2022,4,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",60.00,24.00,17.96,0.00,0.00,0.98,5.05,0.00,0.00,729.00,586.00,0.00,0.00,23.00,120.00
2022,4,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",60.00,38.00,29.98,0.00,0.00,0.00,8.02,0.00,0.00,1715.00,1439.00,0.00,0.00,0.00,276.00
2022,4,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",109.00,24.00,4.12,0.49,11.87,0.00,7.52,4.00,0.00,1102.00,181.00,24.00,590.00,0.00,307.00
2022,4,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",724.00,121.00,27.28,7.31,52.47,1.00,32.94,10.00,6.00,7597.00,1365.00,414.00,2271.00,35.00,3512.00
2022,4,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",180.00,24.00,5.01,2.50,12.88,0.00,3.62,5.00,1.00,1326.00,259.00,371.00,516.00,0.00,180.00
2022,4,MQ,Envoy Air,BOS,"Boston, MA: Logan International",149.00,15.00,4.97,0.03,6.23,0.00,3.77,1.00,0.00,539.00,148.00,2.00,209.00,0.00,180.00
2022,4,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8.00,3.00,1.48,0.00,1.32,0.00,0.20,0.00,0.00,159.00,55.00,0.00,93.00,0.00,11.00
2022,4,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",205.00,19.00,9.01,1.00,3.48,0.00,5.51,1.00,0.00,971.00,476.00,106.00,126.00,0.00,263.00
2022,4,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",239.00,52.00,12.57,1.29,14.12,0.00,24.01,4.00,0.00,2539.00,617.00,145.00,388.00,0.00,1389.00
2022,4,MQ,Envoy Air,DEN,"Denver, CO: Denver International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,4,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4751.00,800.00,180.04,69.57,257.81,2.48,290.09,74.00,20.00,51581.00,13776.00,8089.00,11398.00,94.00,18224.00
2022,4,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",80.00,16.00,5.67,1.12,2.38,0.00,6.83,2.00,0.00,805.00,344.00,69.00,70.00,0.00,322.00
2022,4,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,4,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",54.00,9.00,2.24,0.21,3.13,0.00,3.41,2.00,0.00,574.00,103.00,23.00,255.00,0.00,193.00
2022,4,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1475.00,237.00,74.85,12.73,57.93,0.04,91.45,34.00,6.00,16356.00,6684.00,1011.00,2656.00,6.00,5999.00
2022,4,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",27.00,8.00,2.56,0.00,4.44,0.00,1.00,0.00,0.00,246.00,91.00,0.00,137.00,0.00,18.00
2022,4,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3511.00,576.00,157.08,25.44,191.97,0.51,201.00,54.00,8.00,36973.00,12172.00,2805.00,7898.00,14.00,14084.00
2022,4,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",4.00,2.00,0.41,0.17,0.91,0.00,0.51,0.00,0.00,35.00,7.00,3.00,16.00,0.00,9.00
2022,4,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",85.00,13.00,2.00,1.00,3.08,0.00,6.92,1.00,0.00,808.00,47.00,105.00,181.00,0.00,475.00
2022,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",724.00,230.00,64.37,3.49,80.98,1.60,79.56,75.00,0.00,15833.00,4038.00,369.00,4841.00,80.00,6505.00
2022,4,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",136.00,43.00,10.03,2.38,24.19,0.35,6.06,18.00,1.00,2917.00,635.00,221.00,1277.00,12.00,772.00
2022,4,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",146.00,47.00,12.21,0.28,22.59,0.42,11.50,21.00,0.00,2580.00,634.00,14.00,1138.00,16.00,778.00
2022,4,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",364.00,106.00,44.02,4.57,43.24,1.48,12.69,33.00,0.00,6422.00,2938.00,417.00,1957.00,63.00,1047.00
2022,4,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",481.00,152.00,47.56,3.66,50.41,2.15,48.21,39.00,1.00,10860.00,3392.00,400.00,3037.00,98.00,3933.00
2022,4,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",107.00,39.00,20.14,0.90,11.48,0.59,5.89,6.00,0.00,3151.00,1670.00,136.00,827.00,27.00,491.00
2022,4,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",150.00,46.00,11.49,0.53,20.17,0.03,13.78,21.00,0.00,3071.00,943.00,9.00,1226.00,3.00,890.00
2022,4,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",541.00,190.00,57.90,4.06,78.08,3.49,46.48,42.00,4.00,15513.00,4866.00,1171.00,5265.00,125.00,4086.00
2022,4,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",722.00,221.00,74.24,8.05,78.24,4.11,56.37,57.00,0.00,17243.00,5642.00,827.00,5272.00,218.00,5284.00
2022,4,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",566.00,233.00,42.04,23.96,129.47,2.17,35.35,62.00,1.00,16308.00,2856.00,1415.00,8478.00,114.00,3445.00
2022,4,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1797.00,591.00,166.00,17.91,247.12,10.44,149.53,134.00,7.00,47648.00,14398.00,1522.00,17019.00,334.00,14375.00
2022,4,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",551.00,135.00,48.32,2.23,47.07,0.67,36.71,58.00,2.00,9098.00,2812.00,176.00,2710.00,12.00,3388.00
2022,4,NK,Spirit Airlines,LAS,"Las Vegas, NV: McCarran International",1762.00,553.00,151.90,12.38,256.69,5.53,126.49,188.00,2.00,35840.00,11931.00,1125.00,13134.00,195.00,9455.00
2022,4,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",750.00,268.00,92.52,2.69,125.46,2.55,44.78,75.00,2.00,15887.00,6520.00,119.00,5197.00,140.00,3911.00
2022,4,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",412.00,125.00,33.80,2.64,65.91,1.67,20.99,30.00,2.00,7780.00,2157.00,289.00,3439.00,38.00,1857.00
2022,4,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1932.00,614.00,180.80,22.88,241.25,4.15,164.93,205.00,7.00,49136.00,13724.00,3002.00,18713.00,170.00,13527.00
2022,4,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",566.00,154.00,51.24,5.16,56.56,0.00,41.04,55.00,3.00,12991.00,4060.00,507.00,4372.00,0.00,4052.00
2022,4,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",166.00,43.00,12.89,2.24,17.97,0.73,9.18,27.00,0.00,3380.00,1131.00,232.00,1289.00,135.00,593.00
2022,4,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",613.00,223.00,62.13,4.42,93.44,4.47,58.54,55.00,1.00,18254.00,5187.00,1276.00,6536.00,114.00,5141.00
2022,4,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",457.00,131.00,49.96,2.42,44.15,1.64,32.83,57.00,1.00,9032.00,3570.00,182.00,2258.00,74.00,2948.00
2022,4,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",144.00,39.00,7.13,0.10,23.64,0.00,8.14,21.00,1.00,2070.00,556.00,9.00,981.00,0.00,524.00
2022,4,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",111.00,31.00,9.45,0.00,10.01,0.11,11.43,7.00,0.00,1577.00,635.00,0.00,374.00,6.00,562.00
2022,4,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",79.00,18.00,8.45,0.00,4.15,0.00,5.41,14.00,0.00,1103.00,674.00,0.00,283.00,0.00,146.00
2022,4,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",701.00,212.00,59.67,5.97,81.84,2.04,62.47,99.00,3.00,17565.00,4806.00,749.00,4854.00,65.00,7091.00
2022,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,17.00,8.05,0.00,1.89,0.00,7.06,0.00,0.00,983.00,455.00,0.00,56.00,0.00,472.00
2022,4,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",231.00,42.00,13.78,0.00,10.11,0.55,17.57,3.00,1.00,2965.00,728.00,0.00,400.00,11.00,1826.00
2022,4,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,4,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5043.00,619.00,184.40,13.73,124.71,2.72,293.44,35.00,5.00,44059.00,17981.00,1364.00,3742.00,103.00,20869.00
2022,4,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2822.00,585.00,125.68,13.18,143.90,1.38,300.85,43.00,3.00,43801.00,14043.00,1686.00,5137.00,34.00,22901.00
2022,4,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",63.00,10.00,3.91,0.00,6.09,0.00,0.00,1.00,0.00,675.00,467.00,0.00,208.00,0.00,0.00
2022,4,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",111.00,29.00,9.43,1.04,7.70,0.72,10.11,1.00,0.00,1888.00,392.00,167.00,340.00,44.00,945.00
2022,4,OH,PSA Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,0.00,0.00
2022,4,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",94.00,9.00,3.23,0.00,1.81,0.00,3.95,0.00,1.00,728.00,231.00,0.00,70.00,0.00,427.00
2022,4,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",63.00,7.00,1.00,0.00,2.07,0.00,3.93,1.00,3.00,308.00,59.00,0.00,43.00,0.00,206.00
2022,4,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1716.00,301.00,94.07,3.97,69.84,0.33,132.79,20.00,7.00,26032.00,10446.00,219.00,3111.00,11.00,12245.00
2022,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",135.00,25.00,19.00,1.00,0.00,0.00,5.00,1.00,0.00,1820.00,1018.00,19.00,0.00,0.00,783.00
2022,4,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",306.00,38.00,11.00,0.00,2.00,0.00,25.00,1.00,0.00,2534.00,502.00,0.00,97.00,0.00,1935.00
2022,4,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",580.00,114.00,69.00,13.00,5.00,0.00,27.00,4.00,0.00,11078.00,5838.00,1108.00,704.00,0.00,3428.00
2022,4,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",34.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,182.00,102.00,0.00,0.00,0.00,80.00
2022,4,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34.00,7.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,349.00,325.00,0.00,0.00,0.00,24.00
2022,4,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",135.00,15.00,13.00,0.00,0.00,0.00,2.00,0.00,0.00,565.00,528.00,0.00,0.00,0.00,37.00
2022,4,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",76.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,383.00,359.00,0.00,0.00,0.00,24.00
2022,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4907.00,718.00,459.00,48.00,54.00,1.00,156.00,133.00,9.00,68702.00,48650.00,3999.00,2907.00,25.00,13121.00
2022,4,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2830.00,721.00,313.00,28.00,8.00,1.00,371.00,60.00,9.00,68209.00,24365.00,3718.00,1103.00,17.00,39006.00
2022,4,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2545.00,508.00,383.00,101.00,7.00,3.00,14.00,26.00,0.00,64385.00,45900.00,14454.00,1941.00,1436.00,654.00
2022,4,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",115.00,36.00,29.00,4.00,3.00,0.00,0.00,0.00,0.00,2464.00,1921.00,371.00,172.00,0.00,0.00
2022,4,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",333.00,72.00,48.00,11.00,3.00,0.00,10.00,10.00,0.00,9230.00,5583.00,1452.00,136.00,0.00,2059.00
2022,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1521.00,184.00,112.00,13.00,3.00,0.00,56.00,20.00,5.00,16551.00,10538.00,1259.00,493.00,0.00,4261.00
2022,4,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",237.00,45.00,19.00,13.00,2.00,0.00,11.00,1.00,0.00,1709.00,559.00,491.00,125.00,0.00,534.00
2022,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3637.00,416.00,257.00,47.00,6.00,2.00,104.00,4.00,0.00,23564.00,14343.00,2157.00,388.00,69.00,6607.00
2022,4,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",102.00,19.00,9.00,1.00,6.00,0.00,3.00,4.00,1.00,847.00,334.00,81.00,361.00,0.00,71.00
2022,4,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",158.00,40.00,30.00,9.00,1.00,0.00,0.00,0.00,2.00,2391.00,1587.00,638.00,166.00,0.00,0.00
